in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.12E+02,1.288E+02,-5.894E+01,-1.778E+02,5.000E+00
1.13E+02,1.318E+02,-5.899E+01,-1.773E+02,5.000E+00
1.14E+02,1.349E+02,-5.905E+01,-1.775E+02,5.000E+00
1.15E+02,1.380E+02,-5.899E+01,-1.772E+02,5.000E+00
1.16E+02,1.413E+02,-5.905E+01,-1.777E+02,5.000E+00
1.17E+02,1.445E+02,-5.897E+01,-1.779E+02,5.000E+00
1.18E+02,1.479E+02,-5.907E+01,-1.776E+02,5.000E+00
1.19E+02,1.514E+02,-5.903E+01,-1.776E+02,5.000E+00
1.20E+02,1.549E+02,-5.905E+01,-1.783E+02,5.000E+00
1.21E+02,1.585E+02,-5.914E+01,-1.781E+02,5.000E+00
1.22E+02,1.622E+02,-5.908E+01,-1.785E+02,5.000E+00
1.23E+02,1.660E+02,-5.909E+01,-1.785E+02,5.000E+00
1.24E+02,1.698E+02,-5.901E+01,-1.781E+02,5.000E+00
1.25E+02,1.738E+02,-5.905E+01,-1.785E+02,5.000E+00
1.26E+02,1.778E+02,-5.907E+01,-1.784E+02,5.000E+00
1.27E+02,1.820E+02,-5.904E+01,-1.789E+02,5.000E+00
1.28E+02,1.862E+02,-5.903E+01,-1.788E+02,5.000E+00
1.29E+02,1.905E+02,-5.908E+01,-1.788E+02,5.000E+00
1.30E+02,1.950E+02,-5.914E+01,-1.786E+02,5.000E+00
1.31E+02,1.995E+02,-5.916E+01,-1.787E+02,5.000E+00
1.32E+02,2.042E+02,-5.915E+01,-1.788E+02,5.000E+00
1.33E+02,2.089E+02,-5.913E+01,-1.782E+02,5.000E+00
1.34E+02,2.138E+02,-5.912E+01,-1.787E+02,5.000E+00
1.35E+02,2.188E+02,-5.912E+01,-1.798E+02,5.000E+00
1.36E+02,2.239E+02,-5.912E+01,-1.791E+02,5.000E+00
1.37E+02,2.291E+02,-5.913E+01,-1.788E+02,5.000E+00
1.38E+02,2.344E+02,-5.906E+01,-1.794E+02,5.000E+00
1.39E+02,2.399E+02,-5.922E+01,-1.791E+02,5.000E+00
1.40E+02,2.455E+02,-5.915E+01,-1.789E+02,5.000E+00
1.41E+02,2.512E+02,-5.916E+01,-1.799E+02,5.000E+00
1.42E+02,2.570E+02,-5.922E+01,-1.792E+02,5.000E+00
1.43E+02,2.630E+02,-5.914E+01,-1.793E+02,5.000E+00
1.44E+02,2.692E+02,-5.916E+01,-1.794E+02,5.000E+00
1.45E+02,2.754E+02,-5.915E+01,-1.797E+02,5.000E+00
1.46E+02,2.818E+02,-5.915E+01,-1.793E+02,5.000E+00
1.47E+02,2.884E+02,-5.914E+01,-1.795E+02,5.000E+00
1.48E+02,2.951E+02,-5.916E+01,-1.794E+02,5.000E+00
1.49E+02,3.020E+02,-5.917E+01,-1.791E+02,5.000E+00
1.50E+02,3.090E+02,-5.918E+01,-1.791E+02,5.000E+00
1.51E+02,3.162E+02,-5.920E+01,-1.792E+02,5.000E+00
1.52E+02,3.236E+02,-5.920E+01,-1.795E+02,5.000E+00
1.53E+02,3.311E+02,-5.915E+01,-1.795E+02,5.000E+00
1.54E+02,3.388E+02,-5.923E+01,-1.795E+02,5.000E+00
1.55E+02,3.467E+02,-5.923E+01,-1.795E+02,5.000E+00
1.56E+02,3.548E+02,-5.913E+01,-1.797E+02,5.000E+00
1.57E+02,3.631E+02,-5.915E+01,-1.797E+02,5.000E+00
1.58E+02,3.715E+02,-5.914E+01,-1.798E+02,5.000E+00
1.59E+02,3.802E+02,-5.923E+01,-1.795E+02,5.000E+00
1.60E+02,3.890E+02,-5.921E+01,-1.795E+02,5.000E+00
1.61E+02,3.981E+02,-5.921E+01,-1.793E+02,5.000E+00
1.62E+02,4.074E+02,-5.926E+01,-1.794E+02,5.000E+00
1.63E+02,4.169E+02,-5.924E+01,-1.799E+02,5.000E+00
1.64E+02,4.266E+02,-5.920E+01,-1.793E+02,5.000E+00
1.65E+02,4.365E+02,-5.928E+01,-1.791E+02,5.000E+00
1.66E+02,4.467E+02,-5.922E+01,-1.793E+02,5.000E+00
1.67E+02,4.571E+02,-5.927E+01,-1.799E+02,5.000E+00
1.68E+02,4.677E+02,-5.917E+01,-1.799E+02,5.000E+00
1.69E+02,4.786E+02,-5.920E+01,-1.795E+02,5.000E+00
1.70E+02,4.898E+02,-5.920E+01,-1.797E+02,5.000E+00
1.71E+02,5.012E+02,-5.920E+01,-1.797E+02,5.000E+00
1.72E+02,5.129E+02,-5.922E+01,-1.800E+02,5.000E+00
1.73E+02,5.248E+02,-5.927E+01,-1.800E+02,5.000E+00
1.74E+02,5.370E+02,-5.927E+01,-1.797E+02,5.000E+00
1.75E+02,5.495E+02,-5.922E+01,1.799E+02,5.000E+00
1.76E+02,5.623E+02,-5.920E+01,-1.796E+02,5.000E+00
1.77E+02,5.754E+02,-5.924E+01,-1.798E+02,5.000E+00
1.78E+02,5.888E+02,-5.921E+01,-1.798E+02,5.000E+00
1.79E+02,6.026E+02,-5.922E+01,-1.798E+02,5.000E+00
1.80E+02,6.166E+02,-5.923E+01,-1.795E+02,5.000E+00
1.81E+02,6.310E+02,-5.921E+01,-1.796E+02,5.000E+00
1.82E+02,6.457E+02,-5.922E+01,-1.797E+02,5.000E+00
1.83E+02,6.607E+02,-5.922E+01,-1.792E+02,5.000E+00
1.84E+02,6.761E+02,-5.918E+01,-1.796E+02,5.000E+00
1.85E+02,6.918E+02,-5.929E+01,-1.799E+02,5.000E+00
1.86E+02,7.079E+02,-5.924E+01,-1.796E+02,5.000E+00
